"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G21870",4963.87042735823,-0.0526413969173534,0.129760609344438,-0.405680870206317,0.68497709987955,0.917878878095899
"AT2G38140",5774.46579708274,-0.0530175315238115,0.130669840762707,-0.405736558752605,0.684936177243428,0.917878878095899
"AT4G23710",591.153182580798,0.0713870235392167,0.175979877909008,0.405654466791527,0.684996502708325,0.917878878095899
"AT5G20150",374.084565933928,0.144781263762559,0.356639809580712,0.405959345740939,0.684772471843404,0.917878878095899
"AT1G08640",1498.37460743584,0.0601838757362105,0.14848022514289,0.405332600205128,0.685233046480175,0.917951119368598
"AT5G15410",1793.7045215731,0.0753619394831785,0.185925086005061,0.405334971748391,0.685231303490545,0.917951119368598
"AT5G49550",125.097409843058,0.12270642531349,0.302701956239801,0.405370440408656,0.685205235641014,0.917951119368598
"AT5G63670",596.083291089921,0.0703717255426452,0.173605692220318,0.4053537913569,0.685217471888939,0.917951119368598
"AT3G62160",27.3185650190252,0.248870829423571,0.614368447429629,0.405084002059003,0.685415765485609,0.918134716842439
"AT1G06160",52.4566650027315,-0.179760555736403,0.444544205390871,-0.404370484546856,0.685940301211395,0.918409014108624
"AT1G53240",6475.80395925573,0.0538106366286851,0.133022440593099,0.40452299919294,0.685828168768964,0.918409014108624
"AT1G65420",111.456639627024,-0.131489110579057,0.325042567925397,-0.404528894225435,0.68582383473789,0.918409014108624
"AT3G01630",7.79118261604125,-0.426885071229338,1.0553927168496,-0.404479834296766,0.685859903938836,0.918409014108624
"AT3G59910",565.972508205596,0.0739645749745825,0.182851414384956,0.404506441601077,0.685840341974725,0.918409014108624
"AT5G06710",59.6385386517514,-0.179746947428975,0.444261915180063,-0.404596795915135,0.685773914124134,0.918409014108624
"AT5G07572",21.1504915340627,0.389293658979042,0.962591588782693,0.404422460694207,0.685902086318642,0.918409014108624
"AT1G14453",596.021042471247,0.0788147642415296,0.194990913544473,0.404197112618551,0.686067776829126,0.918410703840157
"AT3G17840",534.270274275512,-0.0736745438287323,0.182234735928952,-0.404283757721447,0.686004067947551,0.918410703840157
"AT3G25180",16.3650127459713,-0.468282684276768,1.15859250818025,-0.404182385929873,0.68607860537057,0.918410703840157
"AT1G72910",1194.55121601383,0.116051437186438,0.287312050209251,0.403921231643147,0.686270642950646,0.918415994456473
"AT1G77350",225.402891503834,-0.0995561468785683,0.2463766122914,-0.40408115832366,0.686153039823428,0.918415994456473
"AT3G44110",4483.44442351544,0.0700663064705924,0.173451522402086,0.403953251607491,0.686247096252754,0.918415994456473
"AT4G11050",13.5315152884772,-0.33351771880294,0.825811989826257,-0.403866404111072,0.686310962482668,0.918415994456473
"AT5G51480",6.0856369190192,0.48473732775336,1.19982322194088,0.404007289481554,0.686207358813799,0.918415994456473
"AT5G04370",17.3665408655317,-0.37702841738688,0.933758102908766,-0.403775256367138,0.686377993453599,0.91844456295405
"AT3G10730",353.499806710672,-0.084355385958234,0.208999450395554,-0.403615348263273,0.686495597447578,0.918455542034682
"AT3G23440",26.5778266043163,0.248389325017656,0.615411642410433,0.403614926823239,0.686495907404571,0.918455542034682
"AT4G38640",536.367047137635,-0.0747450130754663,0.185205979160396,-0.403577753884144,0.686523247236867,0.918455542034682
"AT3G23300",1081.14448676996,0.0621936953067645,0.154152537154849,0.40345554121039,0.686613134707252,0.918514676511365
"AT5G44410",197.642042790447,-0.102001122174917,0.252898297956679,-0.403328622608564,0.686706488081114,0.918578439312761
"AT3G11390",6.01254618771426,0.518540317357905,1.28607516238793,0.403195965930251,0.68680406713245,0.918647845765279
"AT2G04170",36.403209198547,0.209089455190517,0.518955502654759,0.402904399550449,0.687018554665858,0.918873605744883
"AT1G74770",12.8534261880863,-0.394311445871115,0.9792461915605,-0.402668347622319,0.687192222075164,0.918957751186385
"AT1G80650",343.074844792456,0.0861096398391374,0.213809670982219,0.402739686392851,0.687139735190084,0.918957751186385
"AT2G21385",1353.26026240404,0.0594628096348124,0.147685069028706,0.402632507306845,0.687218591847168,0.918957751186385
"AT2G39510",17.4511972173664,0.333425515285147,0.828269802334267,0.402556648021542,0.68727440712148,0.918971265973488
"AT1G08510",2516.47940509407,-0.0566403794527527,0.14107141167569,-0.401501472055612,0.688050954573034,0.919005498981897
"AT1G13600",13.0371292349594,0.362922963129912,0.902171527673109,0.402277119148248,0.687480091851806,0.919005498981897
"AT1G23790",154.906833418699,-0.129439857389681,0.322349596850228,-0.401551168838044,0.688014373274329,0.919005498981897
"AT1G27880",75.5577466373145,0.16648691379562,0.41389212474502,0.40224711668091,0.687502169834737,0.919005498981897
"AT1G60670",248.87666149501,0.0910755553563839,0.226662552363533,0.401811214100829,0.687822968493158,0.919005498981897
"AT1G67280",5255.58325879869,-0.0557342982090409,0.138612103931977,-0.402088249352251,0.687619080332631,0.919005498981897
"AT2G02780",500.095352602425,-0.0734144625145621,0.182894253066353,-0.401403878381722,0.688122794413005,0.919005498981897
"AT2G15980",91.0651614027904,0.135040359282618,0.336392014113887,0.401437470619917,0.688098066457573,0.919005498981897
"AT2G25810",30.4232457891681,0.267920084080663,0.667359959123931,0.40146262960153,0.688079546618671,0.919005498981897
"AT2G33040",4677.29776658079,-0.0525188235094856,0.130591027757246,-0.402162571284088,0.687564385878789,0.919005498981897
"AT2G34590",1573.06343987101,-0.0579868116030876,0.144418807271203,-0.401518422002991,0.688038477806246,0.919005498981897
"AT2G39100",102.828800080045,-0.136536404512143,0.339902784639177,-0.401692515279282,0.687910333580109,0.919005498981897
"AT2G39950",681.413422083513,0.0685094273379269,0.170570425569123,0.401648920727842,0.687942421227513,0.919005498981897
"AT3G08630",309.695946039949,-0.0998392999769326,0.248233985311217,-0.402198352702437,0.687538054461408,0.919005498981897
"AT3G10860",1690.25175421608,-0.0576338781292203,0.143224683871901,-0.402401852607805,0.687388306818084,0.919005498981897
"AT4G00710",1235.45845462339,-0.0632180679075968,0.157357021327027,-0.401749266568882,0.687868562794326,0.919005498981897
"AT4G19003",375.784557120698,0.0798280588353551,0.198611085666318,0.401931536538058,0.687734412640014,0.919005498981897
"AT5G12260",190.098830301165,0.102546249438388,0.255437386146578,0.401453565530708,0.688086218772246,0.919005498981897
"AT1G06850",185.377653050736,-0.104819145086555,0.261583513376414,-0.40071005903083,0.688633604008783,0.919045494265106
"AT1G08530",274.391718782771,-0.0881733928664043,0.220106701855201,-0.400593857993519,0.688719168418493,0.919045494265106
"AT1G56090",143.179708553331,-0.11418086124045,0.284951846311213,-0.400702303629737,0.688639314559354,0.919045494265106
"AT1G62820",328.716901099525,-0.0826406761878749,0.206297289317557,-0.400590218423398,0.688721848473269,0.919045494265106
"AT1G68410",652.730376197065,-0.0771060820062982,0.192553824896401,-0.400439108637719,0.688833123992247,0.919045494265106
"AT2G17870",745.988630650709,-0.0657075239313402,0.163811957205553,-0.401115553786406,0.688335049942599,0.919045494265106
"AT3G17700",496.003394833357,-0.12768731526994,0.318539417449145,-0.400852479396291,0.688528738481335,0.919045494265106
"AT3G58090",59.9079661461451,0.166915826004038,0.416662773844076,0.40060172514116,0.688713375333786,0.919045494265106
"AT3G60740",428.439369485076,-0.0784540100556086,0.195655589486003,-0.400980162446222,0.688434729274802,0.919045494265106
"AT3G62800",214.061354438816,0.104408062065003,0.260717193148257,0.400464813249318,0.688814194934729,0.919045494265106
"AT4G00940",13.9040909427582,0.333500485280419,0.831983279424646,0.400849985243754,0.688530574899085,0.919045494265106
"AT4G12320",2148.9979005134,0.0794277197202105,0.198376612577331,0.400388527096399,0.688870373165432,0.919045494265106
"AT4G29800",12.1265517179087,0.387086668557552,0.966395867359174,0.400546692749552,0.688753899591431,0.919045494265106
"AT5G25810",15.5118476597203,0.339020439729546,0.846768187021733,0.400369835482311,0.68888413820319,0.919045494265106
"AT5G27660",1089.93424115759,-0.0722965420980388,0.18027897869543,-0.401025913399361,0.68840104538909,0.919045494265106
"AT5G67050",6.86374600048814,-0.461762129884932,1.15145339955529,-0.401025460572934,0.68840137877701,0.919045494265106
"AT1G03210",173.991434024044,0.113155676032298,0.282855707968813,0.400047348681309,0.689121642898594,0.919085564695483
"AT1G15080",80.5310900959755,0.147199586495564,0.368002348498492,0.39999632365435,0.689159224558,0.919085564695483
"AT1G50600",874.393538783821,-0.0716538923182266,0.179088747808482,-0.400102704357805,0.689080872436779,0.919085564695483
"AT1G59030",11.6514777332533,-0.580227342141966,1.45013131874904,-0.400120550904659,0.689067728323145,0.919085564695483
"AT1G61300",676.593747457231,-0.0763351719918676,0.190721759375323,-0.400243644154136,0.688977071791758,0.919085564695483
"AT5G62575",184.793137142116,-0.115513742279386,0.288815669015928,-0.399956632107158,0.68918845925636,0.919085564695483
"AT4G36720",172.482856704823,0.104870499038694,0.262346077176175,0.399741060234227,0.68934724622228,0.919236345778268
"AT4G15802",987.69333056633,-0.0629257362232284,0.15747456024678,-0.399593027118901,0.689456293090625,0.919320783431954
"AT3G55830",618.706325178837,-0.0761524322193308,0.19064075067174,-0.399455163447483,0.689557854557882,0.919395229516958
"AT2G21890",4.86413066817427,0.548178392698126,1.37290014000565,0.399284971080178,0.689683239656547,0.919501427937326
"AT2G38160",91.1823572613591,-0.134683648384291,0.337388031150009,-0.399195098667884,0.689749454414487,0.919503828653001
"AT5G51810",32.1359920220566,-0.219397908866388,0.549651270428114,-0.399158376720394,0.689776510507066,0.919503828653001
"AT1G11190",21.1415680165881,-0.279455397207493,0.7003370491886,-0.399029863593917,0.689871199867068,0.919508119419743
"AT3G17740",392.838984081312,0.0959108707512418,0.240333803325565,0.399073577765993,0.689838990417874,0.919508119419743
"AT4G01410",186.39984495505,-0.118922138002611,0.298106905702565,-0.39892446544417,0.689948861576781,0.91951115317221
"AT4G38130",1744.5898906849,0.056180705025329,0.140860056371216,0.398840568949319,0.690010682313312,0.91951115317221
"AT5G45700",172.415859711909,0.125099053270337,0.313645507998691,0.398854917669854,0.690000109037551,0.91951115317221
"AT3G16110",378.803577331023,-0.0820856488267156,0.205855846824907,-0.398753059933899,0.690075167208865,0.919514101982911
"AT5G28530",134.143214564491,0.140279012718834,0.351883931451345,0.398651373878463,0.690150101911073,0.919514101982911
"AT5G61070",16.7628870482015,-0.292413943430128,0.733441212478512,-0.39868763638462,0.690123378920116,0.919514101982911
"AT2G35710",863.547471256448,-0.12061567246686,0.302723631661541,-0.398434941483901,0.69030960584002,0.919665669963131
"AT1G15880",586.73320396309,0.0771131997889736,0.193595472188835,0.398321298102245,0.690393362978102,0.919688937140923
"AT4G33160",71.4051177026743,0.163266190710546,0.409920847346098,0.398287112664702,0.690418558978759,0.919688937140923
"AT1G75590",8.28440414309803,-0.417368370155314,1.04825637079709,-0.398154861522996,0.690516036458383,0.919757845037484
"AT3G57220",294.172877866306,0.0849497680844626,0.213436095877471,0.398010316555032,0.690622581138511,0.919777887770917
"AT5G16820",373.31343408464,0.0980275807919169,0.246258211901708,0.398068271652373,0.690579861465758,0.919777887770917
"AT5G11390",177.44318769528,-0.102068122007396,0.256520485761902,-0.397894623130153,0.690707863646282,0.919830535775882
"AT1G17160",470.651749705012,-0.0741279632788442,0.186429060315349,-0.397620216255206,0.690910156235782,0.919903438029626
"AT1G80900",104.395009856143,-0.128184166205929,0.322398052071456,-0.397595969895993,0.690928031699313,0.919903438029626
"AT3G53930",297.97544377373,0.0897739239062568,0.2258288591945,0.397530786040668,0.690976088907959,0.919903438029626
"AT4G32830",318.056142560544,0.0830500919867911,0.208925769856316,0.397510044088419,0.690991381304323,0.919903438029626
"AT5G06100",253.011944933258,0.0929937999793077,0.233813188931431,0.39772692209668,0.690831490127622,0.919903438029626
"AT3G10510",4.85678832220488,0.545179456083254,1.37239909145957,0.39724556761652,0.691186382634278,0.91995766358245
"AT3G16380",21.4321748014173,0.286149436667311,0.720135712611099,0.397354875832749,0.691105786033267,0.91995766358245
"AT5G48540",1157.35541470077,-0.101694058740011,0.255991440255798,-0.397255699793687,0.691178911694246,0.91995766358245
"AT5G61970",760.609332757249,0.0667734882379126,0.168107716904418,0.397206561765861,0.69121514379888,0.91995766358245
"AT1G13320",1357.07657647588,0.0603460623498137,0.152039148257451,0.396911341858011,0.691432840163194,0.920025437709047
"AT1G65730",44.5994009508302,-0.220805197939444,0.5563015492976,-0.396916381444987,0.691429123737133,0.920025437709047
"AT2G20190",1901.75692971268,-0.0631565177694079,0.159054936286031,-0.397073610188574,0.691313179675945,0.920025437709047
"AT3G25900",134.220973317773,-0.148819942363301,0.375024525016267,-0.396827227117602,0.691494871386292,0.920025437709047
"AT4G38400",214.812863885756,-0.102669378116841,0.258687328181135,-0.396885996846937,0.691451530867032,0.920025437709047
"AT3G29000",994.623361803891,0.104505864397239,0.263545605396429,0.396538064977558,0.691708132575006,0.920211278591669
"AT5G22700",350.612318537527,-0.0824049048139134,0.207823591686054,-0.396513716972023,0.691726090691663,0.920211278591669
"AT1G75520",25.7994717956978,-0.254840751457622,0.642962289767843,-0.396354118294618,0.69184380859575,0.920246383435431
"AT5G26920",1623.91068768511,0.0711454119200517,0.179499747450524,0.396353827403917,0.691844023159739,0.920246383435431
"AT1G73240",219.861667157988,0.0937331224059598,0.236626100523029,0.39612334479914,0.692014037285987,0.920411631359802
"AT1G23960",661.422207344718,-0.0686300654327721,0.17333625959496,-0.395936000887189,0.692152241848462,0.920515427722279
"AT3G45860",3.58071014817277,-0.751314154686814,1.8979818567815,-0.395848965574863,0.692216451731681,0.920515427722279
"AT3G48780",900.694092227289,-0.0754012382632513,0.190488283599899,-0.395831369984014,0.692229433063075,0.920515427722279
"AT1G16360",8.56622922055562,0.408263644705119,1.03284793532655,0.39527952832286,0.692636605893208,0.920655182214563
"AT1G16800",196.840853225791,0.0987956576310005,0.249906427510597,0.395330598797068,0.6925989201399,0.920655182214563
"AT1G30825",203.533892376074,0.0996446794348783,0.251985652718134,0.39543790830956,0.692519737142862,0.920655182214563
"AT2G24960",101.524673509106,0.127290282719729,0.322036676793266,0.395266414953861,0.692646282589302,0.920655182214563
"AT5G13420",1236.64212445425,-0.0621665824921444,0.157251359170323,-0.395332560685915,0.692597472444628,0.920655182214563
"AT5G60790",1787.46340146648,-0.0792470244289789,0.200308514532744,-0.395624842078415,0.692381807945815,0.920655182214563
"AT5G67170",141.244360300904,0.113887682916436,0.28813759991494,0.395254499760033,0.692655075164262,0.920655182214563
"AT5G60430",87.9738806095425,-0.135892000772464,0.34388625936633,-0.395165544046072,0.692720719532756,0.920681567145241
"AT4G25020",56.4694540480289,-0.168553996649357,0.426930629116274,-0.394804179307201,0.69298741033079,0.920975137804108
"AT3G02170",1093.74183288264,-0.106744659481851,0.270554054314049,-0.394540971683041,0.693181684147485,0.9211115505476
"AT5G66550",259.496588137896,-0.0907358688648544,0.229975518764572,-0.394545773186153,0.693178139972423,0.9211115505476
"AT1G01695",7.29942955817835,-0.437065361967661,1.10954749195038,-0.393913162923183,0.693645151868501,0.92112827775799
"AT1G06980",28.2024424197808,0.248502451741134,0.630728662432319,0.393992641436047,0.693586472047124,0.92112827775799
"AT1G07320",8799.38429630252,0.051368638178626,0.130225643863151,0.394458699951655,0.69324241313592,0.92112827775799
"AT1G11050",1345.8703980177,-0.0613471666250139,0.155660974975786,-0.394107557366622,0.693501631656917,0.92112827775799
"AT1G51355",10.2034608595707,0.372421173352229,0.945374484753206,0.39394036898452,0.693625065140659,0.92112827775799
"AT1G64900",2408.03155257795,-0.0558456078095431,0.141616172233867,-0.394344847263057,0.693326456900905,0.92112827775799
"AT1G71310",265.901597097573,0.0963915800771219,0.244708737187861,0.393903303922993,0.693652431000048,0.92112827775799
"AT2G27980",657.00881622045,0.0684826990324666,0.173849160729914,0.393920216496523,0.693639944066879,0.92112827775799
"AT4G08455",109.555495647355,0.128461248707017,0.325881528902156,0.394196164292534,0.693436217360939,0.92112827775799
"AT4G21120",27.2926202704184,-0.263236487659296,0.667900319849853,-0.394125410388293,0.69348845143296,0.92112827775799
"AT1G14910",826.710051445454,0.0670738930567905,0.17046211143962,0.393482707038677,0.693962993883906,0.921143711513157
"AT1G47655",24.4533728535867,-0.265038440562479,0.673025175932997,-0.39380167345904,0.693727468807646,0.921143711513157
"AT1G76130",321.584564945722,-0.0914468055678479,0.232414038239219,-0.39346506889452,0.693976018767307,0.921143711513157
"AT1G77180",1956.72649844229,0.0566458162247267,0.143992593361895,0.393393957995876,0.694028531510485,0.921143711513157
"AT2G18010",10.0750631599173,0.431430954536039,1.09669708351061,0.393391175214032,0.694030586520831,0.921143711513157
"AT2G42080",207.556254768358,0.0983356584911945,0.249890819464575,0.39351449045584,0.693939523655196,0.921143711513157
"AT3G04480",577.459991899066,-0.0736458420093183,0.18713758831375,-0.393538479751303,0.69392180913225,0.921143711513157
"AT3G05070",314.459266708558,-0.0863173884184604,0.219403835166838,-0.393417865065228,0.69401087686859,0.921143711513157
"AT2G16800",586.974579303162,0.0782962790424868,0.199210276169546,0.393033334163192,0.694294861354948,0.921254083411234
"AT2G40760",467.145009279696,0.0728924147821994,0.185407578212419,0.393146900924879,0.694210985348103,0.921254083411234
"AT3G15518",167.00820324196,-0.153661995678466,0.390868247649656,-0.393129901450057,0.694223540262783,0.921254083411234
"AT4G01290",2095.7624227902,-0.0553127469474809,0.140756238148783,-0.392968352059921,0.694342856300942,0.921254083411234
"AT5G09800",134.454749691734,-0.137133463396816,0.348941508015708,-0.392998425944334,0.694320643964214,0.921254083411234
"AT1G71430",78.9660811182657,0.145138361620292,0.369436422257638,0.392864246392779,0.694419749962713,0.921295306387775
"AT4G24630",304.111267530882,0.0843891774351475,0.214863411531473,0.392757318864344,0.694498731158184,0.921339293298271
"AT2G21280",1548.55480867067,-0.0570995625811813,0.145485310242872,-0.392476480861605,0.694706185780875,0.921371321665314
"AT4G11270",864.206149823837,0.065309596489606,0.166339067109158,0.392629330106483,0.694593273429886,0.921371321665314
"AT4G30830",6.35056630391135,-0.466584113726519,1.18861779826408,-0.392543435247178,0.694656724597446,0.921371321665314
"AT5G48230",945.264503586998,0.068314953261834,0.174041907722581,0.392520135844101,0.694673936407638,0.921371321665314
"AT5G05735",9.70730239412621,0.40537162877245,1.03332012834611,0.392300137829765,0.694836461809461,0.921483315612086
"AT2G03980",564.076888458506,0.0731800223566549,0.186625048629909,0.39212325941185,0.694967142416257,0.921595831296013
"AT4G03940",21.1093361814422,0.271075223626825,0.691883058021368,0.391793411450253,0.69521086358018,0.921858225318528
"AT2G36985",13.4739773191107,-0.326906710400646,0.834714677189457,-0.391638866949559,0.695325065712049,0.921914653208795
"AT3G54720",369.427600428911,-0.0842260443074744,0.215075393202533,-0.391611718352922,0.695345128140172,0.921914653208795
"AT1G34430",2185.2598712969,-0.0567305867262645,0.145099857635131,-0.390976170830708,0.695814849667776,0.921934802098995
"AT1G79830",1925.14403129288,0.0553904275356006,0.141757894270222,0.39073963267269,0.695989700502126,0.921934802098995
"AT1G80490",1000.67737586109,-0.061359661895446,0.157082379316763,-0.390620909629282,0.696077467585348,0.921934802098995
"AT2G15800",10.2336983134479,0.36726880438098,0.939971729689539,0.390723244945126,0.696001815035705,0.921934802098995
"AT2G30395",7.31889092341516,0.445785078818723,1.14079595674722,0.390766706510601,0.695969686492724,0.921934802098995
"AT2G34010",56.4969545892045,-0.189761766082571,0.486209087561809,-0.390288398421693,0.696323301162558,0.921934802098995
"AT2G43230",14.4589519040303,-0.322980740112518,0.82723822100792,-0.390432564538656,0.696216711746681,0.921934802098995
"AT3G12910",38.9973801839665,0.423699343648495,1.08314921439546,0.391173568717375,0.695668944001687,0.921934802098995
"AT3G14630",9.75525790910509,-0.396666135040189,1.01631301476023,-0.390299178775914,0.696315330485415,0.921934802098995
"AT3G48185",25.6297948259859,-0.243679247510504,0.623490666258245,-0.390830626179052,0.695922435485865,0.921934802098995
"AT3G56410",1725.0080447141,-0.0788074491457505,0.201525665896508,-0.391054155782923,0.695757206132329,0.921934802098995
"AT3G56740",231.046115947667,0.101262171717565,0.258869434170121,0.391170831126468,0.695670967401364,0.921934802098995
"AT3G57800",991.574919465543,-0.0784461039560856,0.200791334628176,-0.390684708089379,0.696030303490896,0.921934802098995
"AT3G62720",1307.00930265051,-0.0680233591449455,0.173795340805227,-0.391399210299773,0.695502175947816,0.921934802098995
"AT3G63080",538.388938505826,0.0726386686770489,0.185542519463111,0.39149338322686,0.695432578612044,0.921934802098995
"AT4G11170",7.94764336300829,-0.466559257560343,1.1945211847853,-0.390582656467664,0.696105747448002,0.921934802098995
"AT4G21390",453.681716736399,-0.296005970606026,0.757993706024857,-0.39051243863009,0.696157659310522,0.921934802098995
"AT4G24200",335.636860353553,-0.0844358150868723,0.215770457847056,-0.391322407753905,0.695558937817655,0.921934802098995
"AT4G31130",544.02082202557,-0.077622924762483,0.198313588356075,-0.391415058372652,0.69549046344623,0.921934802098995
"AT4G31820",459.700750461397,0.0888280714275088,0.227201624462241,0.390965828865679,0.695822494190277,0.921934802098995
"AT5G36930",339.865862228956,0.0850132255356112,0.217778383406011,0.390365766363131,0.696266098323387,0.921934802098995
"AT3G15550",356.623228286835,0.0910357368121249,0.23330435957671,0.390201610365504,0.696387470922838,0.921959047998397
"AT5G15930",386.428476883703,-0.0840554183769875,0.215452793488904,-0.390133806184863,0.696437605808247,0.921964710922157
"AT4G40080",198.3917400177,0.106632986023385,0.273557529854666,0.389800953678871,0.696683738510772,0.922229823726565
"AT5G15150",59.6517548744963,-0.179357621769976,0.460240811825335,-0.389703861894899,0.696755540482349,0.922264147830511
"AT2G31580",145.750370873258,0.108861729054509,0.279449453462672,0.3895578527909,0.69686352323536,0.922285638512732
"AT5G23800",50.6348115175317,0.172921630192368,0.443853228650666,0.389591916945286,0.696838330139271,0.922285638512732
"AT1G15470",285.087200048875,-0.0854620385893738,0.219596984861591,-0.389176739577,0.697145408937405,0.922528728922094
"AT1G29740",19.178198660894,-0.289543505837327,0.745398639377967,-0.388441151541342,0.69768959578515,0.922528728922094
"AT1G70950",40.8140271924331,-0.190912282227592,0.490805615032346,-0.388977380006156,0.697292879451249,0.922528728922094
"AT2G20010",342.207406602901,0.0792465087283641,0.20375705989137,0.388926443925984,0.697330559787331,0.922528728922094
"AT2G25300",136.836714051003,-0.117108495351598,0.301421440884565,-0.388520786736095,0.697630674284786,0.922528728922094
"AT3G11440",108.439209989179,-0.139161156702196,0.357968686573299,-0.388752318070984,0.697459376293188,0.922528728922094
"AT3G26935",747.611987938799,-0.0699431669193469,0.179943351638833,-0.388695477117325,0.697501428530627,0.922528728922094
"AT3G52520",369.597051535964,0.109876200993594,0.282460071574983,0.388997285106281,0.697278154711408,0.922528728922094
"AT4G38350",1595.84470720451,0.055406161779985,0.142391035944639,0.389112709324811,0.697192772229536,0.922528728922094
"AT5G13920",36.8006377479414,-0.212413486858115,0.546529796860917,-0.388658565513072,0.697528737077183,0.922528728922094
"AT5G15540",845.387530620557,0.0678480883685581,0.174635462185574,0.388512662430843,0.697636685315549,0.922528728922094
"AT5G15870",1018.24549701176,-0.0889472747606965,0.22870481073815,-0.388917375518325,0.697337268286189,0.922528728922094
"AT5G16370",1623.68126575338,-0.0729906034970079,0.18787991337331,-0.388496046152513,0.697648979467127,0.922528728922094
"AT5G61810",453.840241849515,-0.0886156438829359,0.227878055084371,-0.388873092014614,0.69737002805254,0.922528728922094
"AT1G59520",348.245822729967,0.0832188640708615,0.214282738761543,0.388360091679941,0.697749573257871,0.922547360933151
"AT1G52260",206.977221148271,0.10209739139312,0.263003444068849,0.388197925523718,0.697869568226939,0.922645338936188
"AT3G06300",255.194300432799,0.0974970649576783,0.251289198509733,0.387987488264053,0.698025292696684,0.922739268104537
"AT5G66080",176.957232405945,-0.108208440520986,0.278903636734477,-0.387977875756432,0.698032406297036,0.922739268104537
"AT1G66480",35.7735724174181,-0.201447190683262,0.519593543403921,-0.387701489444146,0.698236953425143,0.922770127191116
"AT2G28740",685.622151082784,0.0714788959631287,0.184530320449792,0.387355832845785,0.698492796739408,0.922770127191116
"AT3G46220",390.889355046286,-0.0835074146530264,0.215301172470789,-0.38786326007749,0.698117228053571,0.922770127191116
"AT3G60910",499.49890894352,0.0732236492198176,0.18904904391302,0.38732620755018,0.698514725974712,0.922770127191116
"AT4G26830",43.0252264859124,0.202993198303058,0.523497372622109,0.38776354747742,0.698191023798839,0.922770127191116
"AT4G39580",109.361055049169,0.153569271953909,0.396317463279939,0.387490550335489,0.698393079338052,0.922770127191116
"AT5G01370",79.8767857950121,-0.148855675644406,0.383955657725696,-0.387689757005094,0.698245636817467,0.922770127191116
"AT5G19040",22.7972893559294,-0.247309309193195,0.638151815518561,-0.387539928868229,0.698356530829245,0.922770127191116
"AT5G48040",63.9803620291973,0.155390289845966,0.400962688849523,0.387543016263745,0.698354245654923,0.922770127191116
"AT5G63280",197.16624286803,-0.0955180859376865,0.246601390917547,-0.387337985330439,0.698506007796475,0.922770127191116
"AT2G01830",108.946959940687,0.121338417083797,0.313337081045023,0.387245635528091,0.69857436826693,0.922788283443273
"AT1G22370",468.417357712632,-0.0978080056333228,0.252929294748636,-0.386700977957201,0.69897759207132,0.922843013530814
"AT3G18380",286.592423977687,0.0831745029424623,0.215013771600527,0.386833375012795,0.69887956735768,0.922843013530814
"AT3G24490",330.163871527603,0.0824602030861969,0.213166822266264,0.386834133987309,0.698879005439266,0.922843013530814
"AT3G54010",853.845216716068,0.0638988907441205,0.165230622070465,0.386725474633086,0.698959454736377,0.922843013530814
"AT4G14870",869.388876971566,0.0721125266541923,0.18644674867013,0.386772776508841,0.698924432921292,0.922843013530814
"AT4G38495",137.913227123506,0.11170910904988,0.28879092878043,0.386816544140184,0.698892028394579,0.922843013530814
"AT5G06150",645.072566877354,0.0790188521719459,0.204128194670655,0.387104056347711,0.698679174747263,0.922843013530814
"AT5G25090",204.74000799761,0.101202199029621,0.261711554338201,0.3866936608341,0.698983009701429,0.922843013530814
"AT1G02080",2633.26067552672,0.052393738620757,0.135548819049868,0.38653039538088,0.699103896147144,0.922881407225103
"AT5G65860",168.205023951193,0.121477066202228,0.314258295147427,0.38655166173176,0.699088149496004,0.922881407225103
"AT4G00335",165.629819469991,0.105504065622817,0.27307175912525,0.386360222531929,0.699229905147646,0.92292655219232
"AT5G51150",564.39678248936,0.0722336700322533,0.186941532197101,0.386397122048266,0.699202581218284,0.92292655219232
"AT1G68640",45.6329592587213,-0.191407615405229,0.495614191687554,-0.386202854186823,0.699346440087116,0.922959181958216
"AT3G53232",10.2351667826418,0.367605414689281,0.951697558184771,0.386262853705789,0.699302008204732,0.922959181958216
"AT1G18773",90.3826124080897,-0.13761238351826,0.356539811298857,-0.385966389046274,0.699521561369778,0.922973665260248
"AT1G49050",461.046642693495,0.112056843433482,0.290347773550454,0.385940081658693,0.699541045075139,0.922973665260248
"AT2G28310",562.639487484098,0.0682355631599645,0.17672249949059,0.386117010322151,0.699410012462048,0.922973665260248
"AT3G55710",47.5327546356435,-0.190758392913484,0.494155545163864,-0.386029044458517,0.699475158486602,0.922973665260248
"AT1G32750",1057.75018162643,0.06077453098826,0.157519383858794,0.38582255402129,0.699628090487967,0.922976578792058
"AT1G80690",71.1899964039267,-0.15148391450589,0.392653173123657,-0.385795722216624,0.699647963690682,0.922976578792058
"AT2G44050",1867.69122609762,0.0545924535722685,0.141522464768567,0.385751150261154,0.699680976740599,0.922976578792058
"AT2G46480",4.09682678313732,-0.705131207050834,1.82982875538344,-0.385353659448353,0.699975410818733,0.923068729499191
"AT3G23480",78.8247564881928,-0.144026379638125,0.373817815104963,-0.385284953842246,0.700026307817666,0.923068729499191
"AT3G57570",323.492688819469,0.0806833025616692,0.209375815196251,0.385351586505077,0.699976946431956,0.923068729499191
"AT5G03160",449.486277022549,-0.0761554008786584,0.19758323337019,-0.385434530955238,0.699915503067287,0.923068729499191
